0.787537,,,,,,a averege ,,,,,,,
0.821179,,0.040233506,,,,2.469828479,,,,,,,
0.847778,2.224046921,,,,,3.392560508,,,,,,,
0.880305,3.996334311,0.060350259,,,,2.06079081,,,,,,,
0.908274,5.768621701,0.060350259,-5.839491691,0.100583765,,3.838464549,,,,,,,
0.941725,,,,,,1.30129717,,,,,,,
0.969667,,,,,,4.134428915,,,,,,,
1.003385,5.422922776,0.281634541,-5.392961877,0.281634541,,1.443095621,,,,,,,
1.033681,5.422922776,0.321868047,-5.392961877,0.382218306,,3.746369041,,,,,,,
1.063181,5.422922776,0.442568565,-5.392961877,0.462685318,,2.237681085,,,,,,when V 6t.8,0.259983361
1.087616,5.422922776,0.502918824,-5.392961877,0.502918824,,2.087305325,,,,,,,
1.123194,5.422922776,0.623619342,-5.392961877,0.623619342,,4.207821486,0.79245283,,,,,,
1.152479,5.422922776,0.683969601,-5.392961877,0.744319859,,2.310411503,,,,,,,
1.183924,5.482844575,0.804670118,-5.452883675,0.824786871,,2.458788404,,,,,,,
1.214842,5.482844575,0.844903624,-5.452883675,0.945487389,,1.79528376,,,,,,,
1.244036,5.482844575,0.965604142,-5.452883675,1.005837648,,3.99967253,,,,,,,
1.271916,5.482844575,1.005837648,-5.452883675,1.08630466,,1.47786901,,,,,,,
1.304134,5.482844575,1.126538166,-5.452883675,1.146654919,,3.562504951,,,,,,,
1.331104,5.572727273,1.186888425,-5.632649071,1.22712193,,1.672007061,,,,,,,
1.360017,5.572727273,1.247238683,-5.632649071,1.327705695,,1.294930992,,,,,,,
1.383921,5.572727273,1.347822448,-5.632649071,1.388055954,,2.333459339,,,,,,,
1.410042,5.572727273,1.408172707,-5.632649071,1.42828946,,1.632455811,,,,,,,
1.467313,5.572727273,1.548989978,-5.632649071,1.569106731,,1.975458556,,,,,,,
1.500929,5.662609971,1.609340237,-5.752492669,1.669690496,,2.25086748,,,,,,,
1.526077,5.662609971,1.709924001,-5.752492669,1.709924001,,2.754461838,,,,,,,
1.553301,5.662609971,1.750157507,-5.752492669,1.810507766,,1.690412416,,,,,,,
1.581535,5.662609971,1.850741272,-5.752492669,1.850741272,,0,,,,,,,
1.605598,5.662609971,1.890974778,-5.752492669,1.911091531,,4.156353917,,,,,,,
1.636668,5.662609971,1.931208284,-5.872336266,1.991558543,,0.849130596,,,,,,,
1.662531,5.752492669,1.991558543,-5.872336266,2.011675296,,1.659866575,,,,,,,
1.687177,5.752492669,2.031792049,-5.872336266,2.092142308,,2.129132435,,,,,,,
1.717727,5.752492669,2.092142308,-5.872336266,2.172609319,,2.449777101,,,,,,,
1.744539,5.752492669,2.152492567,-5.872336266,2.192726072,,1.411107811,,,,,,,
1.766449,5.752492669,2.212842825,-5.872336266,2.253076331,,2.074890287,,,,,,,
1.79025,5.752492669,2.253076331,-5.872336266,2.273193084,,0.766264921,,,,,,,
1.819518,5.812414467,2.253076331,-5.902297165,2.333543343,,1.253263119,,,,,,,
1.843718,5.812414467,2.353660096,-5.902297165,2.393893602,,2.418363409,,,,,,,
1.867409,5.812414467,2.373776849,-5.902297165,2.414010355,,0.647528019,,,,,,,
1.891648,5.812414467,2.414010355,-5.902297165,2.51459412,,3.056096158,,,,,,,
1.919993,5.812414467,2.474360614,-5.902297165,2.534710873,,0.843858927,,,,,,,
1.944628,5.812414467,2.534710873,-5.902297165,2.574944379,,0.706421075,,,,,,,
1.97314,5.932258065,2.574944379,-5.962218964,2.65541139,,2.200877389,,,,,,,
2.002226,5.932258065,2.635294638,-5.962218964,2.695644896,,0.810930502,,,,,,,
2.028479,5.932258065,2.65541139,-5.962218964,2.715761649,,1.316713769,,,,,,,
2.060582,5.932258065,2.695644896,-5.962218964,2.755995155,,3.338880159,,,,,,,
2.085537,5.932258065,2.755995155,-5.962218964,2.776111908,,1.695184373,,,,,,,
2.116604,5.932258065,2.776111908,-6.052101662,2.85657892,,0.704960505,,,,,,,
2.142934,5.992179863,2.85657892,-6.052101662,2.876695673,,0.7771587,,,,,,,
2.166773,5.992179863,2.876695673,-6.052101662,2.896812426,,0.826285754,,,,,,,
2.19525,5.992179863,2.896812426,-6.052101662,2.977279438,,0,,,,,,,
2.222671,5.992179863,2.957162685,-6.052101662,2.997396191,,1.262584131,,,,,,,
2.247478,5.992179863,2.977279438,-6.052101662,3.037629697,,1.607539792,,,,,,,
2.278034,5.992179863,3.017512944,-6.082062561,3.077863203,,0.741822884,,,,,,,
2.302134,6.052101662,3.097979956,-6.082062561,3.077863203,,1.385451306,,,,,,,
2.325868,6.052101662,3.138213461,-6.082062561,3.097979956,,0.907263472,,,,,,,
2.354404,6.052101662,3.158330214,-6.082062561,3.158330214,,0.881579077,,,,,,,
2.380289,6.052101662,3.178446967,-6.082062561,3.178446967,,0.769194852,,,,,,,
2.404635,6.052101662,3.19856372,-6.082062561,3.19856372,,2.022461759,,,,,,,
2.428696,6.052101662,3.19856372,-6.082062561,3.218680473,,0,,,,,,,
2.460562,6.022140762,3.238797226,-6.11202346,3.279030732,,1.505350616,,,,,,,
2.48559,6.022140762,3.279030732,-6.11202346,3.279030732,,1.355576345,,,,,,,
2.512708,6.022140762,3.299147485,-6.11202346,3.319264238,,0.838757211,,,,,,,
2.541748,6.022140762,3.339380991,-6.11202346,3.339380991,,2.114140646,,,,,,,
2.563921,6.022140762,3.359497744,-6.11202346,3.359497744,,0,,,,,,,
2.58674,6.022140762,3.379614497,-6.11202346,3.39973125,,1.692545788,,,,,,,
2.612893,6.082062561,3.39973125,-6.171945259,3.439964756,,0.751915712,,,,,,,
2.642733,6.082062561,3.460081509,-6.171945259,3.460081509,,0,,,,,,,
2.666293,6.082062561,3.460081509,-6.171945259,3.480198262,,1.690199375,,,,,,,
2.69302,6.082062561,3.500315015,-6.171945259,3.540548521,,0.85687068,,,,,,,
2.7227,6.082062561,3.540548521,-6.171945259,3.560665274,,0.613558818,,,,,,,
2.746684,6.082062561,3.560665274,-6.171945259,3.560665274,,1.672424073,,,,,,,
2.77523,6.14198436,3.621015532,-6.201906158,3.60089878,,1.53223802,,,,,,,
2.801012,6.14198436,3.621015532,-6.201906158,3.641132285,,0,,,,,,,
2.824783,6.14198436,3.661249038,-6.201906158,3.661249038,,1.702573142,,,,,,,
2.851537,6.14198436,3.681365791,-6.201906158,3.721599297,,1.77890551,,,,,,,
2.879274,6.14198436,3.681365791,-6.201906158,3.74171605,,0.620638415,,,,,,,
2.903078,6.14198436,3.721599297,-6.201906158,3.761832803,,1.683058185,,,,,,,
2.926555,6.201906158,3.74171605,-6.201906158,3.761832803,,0.708910489,,,,,,,
2.959342,6.201906158,3.761832803,-6.201906158,3.802066309,,-0.696177774,,,,,,,
2.983399,6.201906158,3.802066309,-6.201906158,3.862416568,,2.49866513,,,,,,,
3.009657,6.201906158,3.842299815,-6.201906158,3.862416568,,0.689638428,,,,,,,
3.041116,6.201906158,3.842299815,-6.201906158,3.902650074,,0,,,,,,,
3.064747,6.201906158,3.882533321,-6.201906158,3.94288358,,2.309173862,,,,,,,
3.087364,6.261827957,3.922766827,-6.261827957,3.922766827,,0.807836839,,,,,,,
3.119777,6.261827957,3.94288358,-6.261827957,3.963000333,,0.736580607,,,,,,,
3.143682,6.261827957,3.983117086,-6.261827957,4.003233839,,0.74313827,,,,,,,
3.172059,6.261827957,4.003233839,-6.261827957,4.003233839,,0.869650396,,,,,,,
3.200955,6.261827957,3.983117086,-6.261827957,4.023350592,,0,,,,,,,
3.225108,6.261827957,4.043467345,-6.261827957,4.043467345,,0.503819401,,,,,,,
3.254278,6.201906158,4.063584098,-6.321749756,4.083700851,,0.701616663,,,,,,,
3.277211,6.201906158,4.063584098,-6.321749756,4.063584098,,0.828531835,,,,,,,
3.303346,6.201906158,4.123934356,-6.321749756,4.103817603,,0,,,,,,,
3.328248,6.201906158,4.144051109,-6.321749756,4.123934356,,1.542695779,,,,,,,
3.355559,6.201906158,4.164167862,-6.321749756,4.144051109,,0.728155535,,,,,,,
3.382629,6.201906158,4.184284615,-6.321749756,4.184284615,,0.690561703,,,,,,,
3.405761,6.291788856,4.204401368,-6.321749756,4.184284615,,0,,,,,,,
3.431069,6.291788856,4.204401368,-6.321749756,4.204401368,,0.853996984,,,,,,,
3.510926,6.291788856,4.244634874,-6.321749756,4.224518121,,1.619967222,,,,,,,
3.539598,6.291788856,4.264751627,-6.321749756,4.244634874,,0.79087722,,,,,,,
3.563878,6.291788856,4.28486838,-6.321749756,4.264751627,,0.746447234,,,,,,,
3.590347,6.291788856,4.28486838,-6.321749756,4.244634874,,1.201502297,,,,,,,
3.616427,6.291788856,4.325101886,-6.321749756,4.28486838,,-1.301381353,,,,,,,
3.644054,6.291788856,4.345218639,-6.321749756,4.304985133,,0.744871809,,,,,,,
3.673185,6.291788856,4.365335392,-6.321749756,4.345218639,,0.857528154,,,,,,,
3.699887,6.291788856,4.365335392,-6.321749756,4.345218639,,0,,,,,,,
3.723443,6.321749756,4.385452145,-6.321749756,4.365335392,,0.661539444,,,,,,,
3.748279,6.321749756,4.425685651,-6.321749756,4.385452145,,0,,,,,,,
3.773715,6.321749756,4.445802404,-6.321749756,4.405568898,,0.815499958,,,,,,,
3.800665,6.321749756,4.465919157,-6.321749756,4.425685651,,0.818619393,,,,,,,
3.817408,6.321749756,4.48603591,-6.321749756,4.465919157,,0,,,,,,,
3.832866,6.321749756,4.465919157,-6.321749756,4.465919157,,0.836281561,,,,,,,
3.859873,6.321749756,4.48603591,-6.321749756,4.48603591,,0,,,,,,,
3.883332,6.381671554,4.506152663,-6.411632454,4.465919157,,0,,,,,,,
3.906224,6.381671554,4.506152663,-6.411632454,4.506152663,,0.721418431,,,,,,,
3.936633,6.381671554,4.526269416,-6.411632454,4.506152663,,0,,,,,,,
3.95991,6.381671554,4.526269416,-6.411632454,4.506152663,,0.699469853,,,,,,,
3.984578,6.381671554,4.546386169,-6.411632454,4.506152663,,0.727813059,,,,,,,
4.009152,6.381671554,4.566502922,-6.411632454,4.526269416,,-0.783301649,,,,,,,
4.039345,6.381671554,4.566502922,-6.381671554,4.526269416,,0.667310852,,,,,,,
4.0634,6.351710655,4.586619674,-6.381671554,4.526269416,,0,,,,,,,
4.087548,6.351710655,4.586619674,-6.381671554,4.546386169,,0.854613746,,,,,,,
4.115717,6.351710655,4.586619674,-6.381671554,4.546386169,,0.774883593,,,,,,,
4.143602,6.351710655,4.606736427,-6.381671554,4.566502922,,0.693752904,,,,,,,
4.167005,6.351710655,4.606736427,-6.381671554,4.566502922,,0.875136075,,,,,,,
4.195765,6.351710655,4.62685318,-6.411632454,4.586619674,,0,,,,,,,
4.223405,6.381671554,4.646969933,-6.411632454,4.606736427,,1.404850236,,,,,,,
4.249087,6.381671554,4.62685318,-6.411632454,4.586619674,,0,,,,,,,
4.279233,6.381671554,4.646969933,-6.411632454,4.606736427,,0,,,,,,,
4.302832,6.381671554,4.646969933,-6.411632454,4.606736427,,0.78599488,,,,,,,
4.326371,6.381671554,4.667086686,-6.411632454,4.606736427,,0.90266324,,,,,,,
4.352332,6.381671554,4.687203439,-6.411632454,4.646969933,,0.88019046,,,,,,,
4.381329,6.381671554,4.707320192,-6.441593353,4.667086686,,0,,,,,,,
4.404316,6.381671554,4.727436945,-6.441593353,4.667086686,,0,,,,,,,
4.43032,6.381671554,4.727436945,-6.441593353,4.687203439,,0,,,,,,,
4.458959,6.381671554,4.767670451,-6.441593353,4.687203439,,0.672463746,,,,,,,
4.486782,6.381671554,4.767670451,-6.441593353,4.707320192,,0,,,,,,,
4.51537,6.381671554,4.767670451,-6.471554252,4.727436945,,0.871571984,,,,,,,
4.540964,6.381671554,4.787787204,-6.471554252,4.727436945,,0,,,,,,,
4.56325,6.381671554,4.807903957,-6.471554252,4.747553698,,0,,,,,,,
4.586105,6.381671554,4.82802071,-6.471554252,4.727436945,,-0.819052683,,,,,,,
4.612363,6.381671554,4.82802071,-6.471554252,4.767670451,,-0.912904019,,,,,,,
4.64061,6.381671554,4.82802071,-6.471554252,4.787787204,,0,,,,,,,
4.664963,6.381671554,4.82802071,-6.471554252,4.787787204,,0,,,,,,,
4.694878,6.381671554,4.848137463,-6.501515152,4.787787204,,0.843363642,,,,,,,
4.721298,6.381671554,4.848137463,-6.501515152,4.807903957,,0.856505853,,,,,,,
4.744379,6.381671554,4.868254216,-6.501515152,4.787787204,,0.747640129,,,,,,,
4.76829,6.381671554,4.868254216,-6.501515152,4.807903957,,1.363200715,,,,,,,
4.798754,6.381671554,4.868254216,-6.501515152,4.787787204,,0.816426662,,,,,,,
4.823315,6.381671554,4.848137463,-6.501515152,4.807903957,,0,,,,,,,
4.845351,6.441593353,4.82802071,-6.441593353,4.82802071,,0,,,,,,,
4.872207,6.441593353,4.82802071,-6.441593353,4.848137463,,0,,,,,,,
4.900015,6.441593353,4.82802071,-6.441593353,4.868254216,,0,,,,,,,
4.923868,6.441593353,4.848137463,-6.441593353,4.868254216,,0.7987593,,,,,,,
4.947355,6.441593353,4.868254216,-6.441593353,4.908487722,,0,,,,,,,
4.974262,6.441593353,4.888370969,-6.441593353,4.928604475,,0.692391855,,,,,,,
5.003776,6.441593353,4.928604475,-6.501515152,4.928604475,,0,,,,,,,
5.028416,6.441593353,4.948721228,-6.501515152,4.928604475,,0.824119335,,,,,,,
5.060282,6.441593353,4.948721228,-6.501515152,4.948721228,,0,,,,,,,
5.084715,6.441593353,4.948721228,-6.501515152,4.948721228,,1.568129786,,,,,,,
5.109821,6.441593353,4.948721228,-6.501515152,4.948721228,,0,,,,,,,
5.139902,6.441593353,4.948721228,-6.501515152,4.948721228,,0.687071039,,,,,,,
5.165087,6.441593353,4.968837981,-6.501515152,4.928604475,,0,,,,,,,
5.19033,6.441593353,4.968837981,-6.501515152,4.948721228,,0,,,,,,,
5.219384,6.441593353,4.988954734,-6.501515152,4.928604475,,0.64632138,,,,,,,
5.243422,6.441593353,4.988954734,-6.501515152,4.948721228,,0,,,,,,,
5.267832,6.441593353,5.009071487,-6.501515152,4.948721228,,0,,,,,,,
5.298041,6.441593353,5.009071487,-6.501515152,4.988954734,,-0.782174772,,,,,,,
5.323698,6.441593353,5.049304993,-6.501515152,5.009071487,,1.684467487,,,,,,,
5.347129,6.441593353,5.049304993,-6.501515152,5.02918824,,0.644912415,,,,,,,
5.376408,6.441593353,5.069421745,-6.501515152,5.049304993,,-0.783118692,,,,,,,
5.402826,6.441593353,5.069421745,-6.501515152,5.049304993,,0.742836415,,,,,,,
5.425548,6.441593353,5.069421745,-6.501515152,5.049304993,,-0.744320604,,,,,,,
5.456673,6.441593353,5.089538498,-6.501515152,5.069421745,,0.840263688,,,,,,,
5.483997,6.471554252,5.089538498,-6.501515152,5.02918824,,0,,,,,,,
5.540109,6.471554252,5.089538498,-6.501515152,5.02918824,,,,,,,,,
5.565828,6.471554252,5.069421745,-6.501515152,5.02918824,,,,,,,,,
5.589713,6.471554252,5.109655251,-6.501515152,5.049304993,,,,,,,,,
5.620906,6.471554252,5.129772004,-6.501515152,5.069421745,,,,,,,,,
5.646594,6.441593353,5.109655251,-6.531476051,5.069421745,,,,,,,,,
5.673675,6.441593353,5.129772004,-6.531476051,5.109655251,,,,,,,,,
5.700702,6.441593353,5.109655251,-6.531476051,5.109655251,,,,,,,,,
5.724643,6.441593353,5.129772004,-6.531476051,5.129772004,,,,,,,,,
5.751506,6.441593353,5.129772004,-6.531476051,5.129772004,,,,,,,,,
5.777342,6.441593353,5.129772004,-6.531476051,5.129772004,,,,,,,,,
5.800793,6.441593353,5.129772004,-6.501515152,5.129772004,,,,,,,,,
5.825904,6.471554252,5.149888757,-6.501515152,5.129772004,,,,,,,,,
5.851792,6.471554252,5.149888757,-6.501515152,5.149888757,,,,,,,,,
5.880111,6.471554252,5.17000551,-6.501515152,5.17000551,,,,,,,,,
5.903794,6.471554252,5.210239016,-6.501515152,5.17000551,,,,,,,,,
5.926969,6.471554252,5.210239016,-6.501515152,5.17000551,,,,,,,,,
5.954165,6.471554252,5.210239016,-6.531476051,5.17000551,,,,,,,,,
5.980991,6.471554252,5.210239016,-6.531476051,5.17000551,,,,,,,,,
6.00533,6.471554252,5.230355769,-6.531476051,5.17000551,,,,,,,,,
6.032952,6.471554252,5.190122263,-6.531476051,5.17000551,,,,,,,,,
6.061394,6.471554252,5.210239016,-6.531476051,5.149888757,,,,,,,,,
6.084825,6.471554252,5.190122263,-6.531476051,5.129772004,,,,,,,,,
6.110484,6.471554252,5.210239016,-6.531476051,5.17000551,,,,,,,,,
6.141127,6.501515152,5.230355769,-6.531476051,5.149888757,,,,,,,,,
6.1636,6.501515152,5.230355769,-6.531476051,5.190122263,,,,,,,,,
6.188274,6.501515152,5.250472522,-6.531476051,5.17000551,,,,,,,,,
6.218189,6.501515152,5.230355769,-6.531476051,5.17000551,,,,,,,,,
6.245137,6.501515152,5.250472522,-6.531476051,5.17000551,,,,,,,,,
6.274039,6.501515152,5.250472522,-6.56143695,5.190122263,,,,,,,,,
6.30092,6.471554252,5.250472522,-6.56143695,5.17000551,,,,,,,,,
6.323038,6.471554252,5.250472522,-6.56143695,5.190122263,,,,,,,,,
6.345769,6.471554252,5.250472522,-6.56143695,5.190122263,,,,,,,,,
6.372062,6.471554252,5.250472522,-6.56143695,5.230355769,,,,,,,,,
6.400188,6.471554252,5.270589275,-6.56143695,5.230355769,,,,,,,,,
6.424315,6.471554252,5.270589275,-6.56143695,5.210239016,,,,,,,,,
6.452774,6.531476051,5.270589275,-6.56143695,5.230355769,,,,,,,,,
6.479885,6.531476051,5.270589275,-6.56143695,5.230355769,,,,,,,,,
6.504583,6.531476051,5.270589275,-6.56143695,5.270589275,,,,,,,,,
6.534205,6.531476051,5.290706028,-6.56143695,5.250472522,,,,,,,,,
6.556356,6.531476051,5.290706028,-6.56143695,5.290706028,,,,,,,,,
6.582563,6.531476051,5.310822781,-6.56143695,5.250472522,,,,,,,,,
6.606315,6.501515152,5.330939534,-6.531476051,5.250472522,,,,,,,,,
6.633203,6.501515152,5.330939534,-6.531476051,5.250472522,,,,,,,,,
6.658166,6.501515152,5.310822781,-6.531476051,5.230355769,,,,,,,,,
6.682859,6.501515152,5.290706028,-6.531476051,5.230355769,,,,,,,,,
6.70673,6.501515152,5.270589275,-6.531476051,5.210239016,,,,,,,,,
6.735894,6.501515152,5.270589275,-6.531476051,5.210239016,,,,,,,,,
6.762918,6.501515152,5.290706028,-6.531476051,5.210239016,,,,,,,0.253363399,,
6.785979,6.501515152,5.290706028,-6.531476051,5.250472522,,,,,,,,,
6.814285,6.501515152,5.310822781,-6.531476051,5.230355769,,,,,,,,,
6.84034,6.501515152,5.290706028,-6.531476051,5.250472522,,,,,,,,,
6.864059,6.501515152,5.290706028,-6.531476051,5.250472522,,,,,,,,,
6.89587,6.501515152,5.290706028,-6.531476051,5.250472522,,,,,,,,,
6.92172,6.501515152,5.290706028,-6.531476051,5.230355769,,,,,,,,,
6.946681,6.501515152,5.290706028,-6.531476051,5.250472522,,,,,,,,,
6.97594,6.501515152,5.290706028,-6.531476051,5.250472522,,,,,,,,,
7.000668,6.501515152,5.290706028,-6.531476051,5.250472522,,,,,,,,,
7.028016,6.501515152,5.290706028,-6.531476051,5.290706028,,,,,,,,,
7.056685,6.501515152,5.310822781,-6.531476051,5.310822781,,,,,,,,,
7.086691,6.38230694,5.310822781,-6.38230694,5.330939534,,,,,,,,,
7.118156,5.263538612,5.290706028,-5.263538612,5.310822781,,,,,,,,,
7.147293,4.794721408,5.310822781,-4.805376344,5.290706028,,,,,,,,,
7.1812,2.887487781,5.210239016,-3.452199413,5.17000551,,,,,,,,,
7.208936,1.800684262,5.109655251,-1.821994135,5.069421745,,,,,,,,,
7.246272,0,5.009071487,0,5.02918824,,,,,,,,,
7.276821,0,4.968837981,0,4.888370969,,,,,,,,,
7.306235,0,4.928604475,0,4.868254216,,,,,,,,,
7.339989,0,4.848137463,0,4.646969933,,,,,,,,,
7.364244,-2.058944282,4.646969933,1.472385142,4.566502922,,,,,,,,,
7.392096,-3.792179863,4.546386169,3.828201369,4.304985133,,,,,,,,,
7.423127,-4.846187683,4.244634874,4.466177908,4.144051109,,,,,,,,,
7.454126,-6.201906158,4.083700851,6.411632454,3.74171605,,,,,,,,,
7.483205,-6.201906158,3.701482544,6.411632454,3.540548521,,,,,,,,,
7.512144,-6.201906158,3.540548521,6.411632454,3.178446967,,,,,,,,,
7.543856,-6.201906158,3.218680473,6.411632454,3.017512944,,,,,,,,,
7.57616,-4.584017595,3.097979956,4.643939394,2.735878402,,,,,,,,,
7.604529,-4.584017595,2.836462167,4.643939394,2.554827626,,,,,,,,,
7.633671,-4.584017595,2.675528143,4.643939394,2.31342659,,,,,,,,,
7.661942,-4.584017595,2.393893602,4.643939394,2.152492567,,,,,,,,,
7.688343,-4.584017595,2.232959578,4.643939394,2.011675296,,,,,,,,,
7.718038,-4.584017595,2.072025555,4.913587488,1.77027426,,,,,,,,,
7.743716,-4.943548387,1.810507766,4.913587488,1.62945699,,,,,,,,,
7.771,-4.943548387,1.669690496,4.913587488,1.388055954,,,,,,,,,
7.801613,-4.943548387,1.388055954,4.913587488,1.267355436,,,,,,,,,
7.826916,-4.943548387,1.247238683,4.913587488,1.126538166,,,,,,,,,
7.857425,-4.943548387,1.106421413,4.913587488,0.865020377,,,,,,,,,
7.883768,-5.033431085,0.844903624,5.063391984,0.784553365,,,,,,,,,
7.914867,-4.023460411,0.724203106,4.014369501,0.54315233,,,,,,,,,
7.943725,-2.767155425,0.482802071,2.75058651,0.442568565,,,,,,,,,
7.968951,-1.929618768,0.382218306,1.908064516,0.3419848,,,,,,,,,
8.000512,-0.673313783,0.281634541,0.644281525,0.181050777,,,,,,,,,
8.026359,0,0.140817271,0,0.120700518,,,,,,,,,
8.058924,0,0.080467012,0,0.060350259,,,,,,,,,
8.083454,0,0.020116753,0,0.040233506,,,,,,,,,
8.111207,0,0.020116753,0,0.020116753,,,,,,,,,
8.141803,0,0,0,0,,,,,,,,,
8.166003,0,0,0,0,,,,,,,,,
8.194285,0,0,0,0,,,,,,,,,
8.223767,0,0,0,0,,,,,,,,,
8.247937,0,0,0,0,,,,,,,,,
8.279931,0,0,0,0,,,,,,,,,
8.303215,0,0,0,0,,,,,,,,,
8.32598,0,0,0,0,,,,,,,,,
8.349517,0,0,0,0,,,,,,,,,
8.37782,0,0,0,0,,,,,,,,,
8.402189,0,0,0,0,,,,,,,,,
8.42462,0,0,0,0,,,,,,,,,
8.451367,0,0,0,0,,,,,,,,,
8.476476,0,0,0,0,,,,,,,,,
8.500704,0,0,0,0,,,,,,,,,
8.524816,0,0,0,0,,,,,,,,,